idx_simulacao;dados;mec_ausencia;pct_ausencia;cluster_algorithm;dim_x_som;dim_y_som;sigma_som;lr_som;max_iter_som;n_clusters_kmd;n_clusters_aggcl;affinity_aggcl;metric_dbscan;min_samples_dbscan;eps_dbscan;order_cluster;order_column;n_clusters_knn
4110046;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;3
4110047;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;lessMissing;3
4110048;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;moreCorrelation;3
4110049;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;moreMissing;3
4110050;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;noSort;3
4110051;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessCorrelation;3
4110052;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessMissing;3
4110053;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreCorrelation;3
4110054;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreMissing;3
4110055;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;noSort;3
4110056;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;3
4110057;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessMissing;3
4110058;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;3
4110059;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreMissing;3
4110060;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;3
4110061;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;lessCorrelation;3
4110062;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;lessMissing;3
4110063;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;moreCorrelation;3
4110064;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;moreMissing;3
4110065;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;noSort;3
4110066;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;lessCorrelation;3
4110067;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;lessMissing;3
4110068;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;moreCorrelation;3
4110069;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;moreMissing;3
4110070;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;noSort;3
4110071;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;3
4110072;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;3
4110073;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;3
4110074;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;3
4110075;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;noSort;3
4110076;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;lessCorrelation;3
4110077;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;lessMissing;3
4110078;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;3
4110079;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;3
4110080;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;3
4110081;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldLessMissing;lessCorrelation;5
4110082;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldLessMissing;lessMissing;5
4110083;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldLessMissing;moreCorrelation;5
4110084;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldLessMissing;moreMissing;5
4110085;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldLessMissing;noSort;5
4110086;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;5
4110087;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;lessMissing;5
4110088;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;moreCorrelation;5
4110089;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;moreMissing;5
4110090;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;noSort;5
4110091;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessCorrelation;5
4110092;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessMissing;5
4110093;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreCorrelation;5
4110094;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreMissing;5
4110095;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;noSort;5
4110096;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;5
4110097;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessMissing;5
4110098;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;5
4110099;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreMissing;5
4110100;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;5
4110101;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;lessCorrelation;5
4110102;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;lessMissing;5
4110103;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;moreCorrelation;5
4110104;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;moreMissing;5
4110105;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;noSort;5
4110106;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;lessCorrelation;5
4110107;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;lessMissing;5
4110108;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;moreCorrelation;5
4110109;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;moreMissing;5
4110110;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;noSort;5
4110111;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;5
4110112;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;5
4110113;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;5
4110114;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;5
4110115;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;noSort;5
4110116;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;lessCorrelation;5
4110117;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;lessMissing;5
4110118;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;5
4110119;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;5
4110120;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;5
4110121;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldLessMissing;lessCorrelation;10
4110122;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldLessMissing;lessMissing;10
4110123;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldLessMissing;moreCorrelation;10
4110124;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldLessMissing;moreMissing;10
4110125;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldLessMissing;noSort;10
4110126;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;10
4110127;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;lessMissing;10
4110128;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;moreCorrelation;10
4110129;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;moreMissing;10
4110130;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldMoreMissing;noSort;10
4110131;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessCorrelation;10
4110132;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessMissing;10
4110133;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreCorrelation;10
4110134;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreMissing;10
4110135;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;noSort;10
4110136;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;10
4110137;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessMissing;10
4110138;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;10
4110139;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreMissing;10
4110140;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;10
4110141;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;lessCorrelation;10
4110142;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;lessMissing;10
4110143;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;moreCorrelation;10
4110144;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;moreMissing;10
4110145;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;noSort;noSort;10
4110146;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;lessCorrelation;10
4110147;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;lessMissing;10
4110148;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;moreCorrelation;10
4110149;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;moreMissing;10
4110150;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;random;noSort;10
4110151;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;10
4110152;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;10
4110153;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;10
4110154;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;10
4110155;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleLessMissing;noSort;10
4110156;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;lessCorrelation;10
4110157;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;lessMissing;10
4110158;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;10
4110159;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;10
4110160;abalone;MAR;0,1;som;1;14;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;10
4110161;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessCorrelation;1
4110162;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessMissing;1
4110163;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreCorrelation;1
4110164;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreMissing;1
4110165;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;noSort;1
4110166;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;1
4110167;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessMissing;1
4110168;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreCorrelation;1
4110169;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreMissing;1
4110170;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldMoreMissing;noSort;1
4110171;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessCorrelation;1
4110172;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessMissing;1
4110173;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreCorrelation;1
4110174;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreMissing;1
4110175;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;noSort;1
4110176;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;1
4110177;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessMissing;1
4110178;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;1
4110179;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreMissing;1
4110180;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;1
4110181;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;noSort;lessCorrelation;1
4110182;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;noSort;lessMissing;1
4110183;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;noSort;moreCorrelation;1
4110184;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;noSort;moreMissing;1
4110185;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;noSort;noSort;1
4110186;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;random;lessCorrelation;1
4110187;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;random;lessMissing;1
4110188;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;random;moreCorrelation;1
4110189;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;random;moreMissing;1
4110190;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;random;noSort;1
4110191;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;1
4110192;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;1
4110193;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;1
4110194;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;1
4110195;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleLessMissing;noSort;1
4110196;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleMoreMissing;lessCorrelation;1
4110197;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleMoreMissing;lessMissing;1
4110198;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;1
4110199;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;1
4110200;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;1
4110201;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessCorrelation;3
4110202;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessMissing;3
4110203;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreCorrelation;3
4110204;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreMissing;3
4110205;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;noSort;3
4110206;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;3
4110207;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessMissing;3
4110208;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreCorrelation;3
4110209;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreMissing;3
4110210;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldMoreMissing;noSort;3
4110211;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessCorrelation;3
4110212;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessMissing;3
4110213;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreCorrelation;3
4110214;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreMissing;3
4110215;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;noSort;3
4110216;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;3
4110217;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessMissing;3
4110218;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;3
4110219;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreMissing;3
4110220;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;3
4110221;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;noSort;lessCorrelation;3
4110222;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;noSort;lessMissing;3
4110223;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;noSort;moreCorrelation;3
4110224;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;noSort;moreMissing;3
4110225;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;noSort;noSort;3
4110226;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;random;lessCorrelation;3
4110227;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;random;lessMissing;3
4110228;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;random;moreCorrelation;3
4110229;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;random;moreMissing;3
4110230;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;random;noSort;3
4110231;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;3
4110232;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;3
4110233;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;3
4110234;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;3
4110235;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleLessMissing;noSort;3
4110236;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleMoreMissing;lessCorrelation;3
4110237;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleMoreMissing;lessMissing;3
4110238;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;3
4110239;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;3
4110240;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;3
4110241;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessCorrelation;5
4110242;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessMissing;5
4110243;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreCorrelation;5
4110244;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreMissing;5
4110245;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldLessMissing;noSort;5
4110246;abalone;MAR;0,1;som;14;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;5
